CONV_VALCH1 (N),CONV_VALCH2 (N),CONV_VALCH3 (N),TIMESTAMP (us)
-3.7949,-5.6699,-5.2670,41830000,
-3.7793,-5.6387,-5.2579,41835000,
-3.8086,-5.6625,-5.2725,41840000,
-3.8260,-5.6461,-5.2780,41845000,
-3.8040,-5.6589,-5.2817,41850000,
-4.0622,-5.6461,-5.2808,41855000,
-3.8022,-5.6488,-5.2643,41860000,
-3.8132,-5.6644,-5.2744,41865000,
-3.8013,-5.6461,-5.2917,41870000,
-3.8315,-5.6525,-5.2652,41875000,
-3.7985,-5.6543,-5.2744,41880000,
-3.7930,-5.6497,-5.2808,41885000,
-3.7875,-5.6616,-5.2789,41890000,
-3.8141,-5.6580,-5.2615,41895000,
-3.8077,-5.6534,-5.2661,41900000,
-4.0695,-5.6433,-5.2863,41905000,
-3.7985,-5.6616,-5.2597,41910000,
-3.7866,-5.6479,-5.2863,41915000,
-3.7967,-5.6506,-5.2597,41920000,
-3.7958,-5.6616,-5.2817,41925000,
-3.7500,-5.6479,-5.2789,41930000,
-3.8159,-5.6268,-5.2853,41935000,
-3.8287,-5.6305,-5.2698,41940000,
-3.8031,-5.6516,-5.2771,41945000,
-3.8287,-5.6625,-5.2734,41950000,
-4.0594,-5.6570,-5.2780,41955000,
-3.8260,-5.6598,-5.2625,41960000,
-3.7775,-5.6644,-5.2881,41965000,
-3.7967,-5.6451,-5.3018,41970000,
-3.8095,-5.6223,-5.2780,41975000,
-3.8123,-5.6351,-5.2744,41980000,
-3.8177,-5.6351,-5.2707,41985000,
-3.8242,-5.6360,-5.2972,41990000,
-3.7811,-5.6534,-5.2588,41995000,
-3.7985,-5.6516,-5.2808,42000000,
-4.0439,-5.6580,-5.2670,42005000,
-3.7500,-5.6461,-5.2744,42010000,
-3.8104,-5.6424,-5.2853,42015000,
-3.8205,-5.6277,-5.2826,42020000,
-3.7820,-5.6580,-5.2515,42025000,
-3.8361,-5.6570,-5.2597,42030000,
-3.8416,-5.6488,-5.3000,42035000,
-3.8589,-5.6653,-5.2798,42040000,
-3.8104,-5.6525,-5.2643,42045000,
-3.8553,-5.6442,-5.2771,42050000,
-4.0796,-5.6442,-5.2789,42055000,
-3.7820,-5.6360,-5.2899,42060000,
-3.7830,-5.6580,-5.2899,42065000,
-3.8333,-5.6223,-5.2863,42070000,
-3.7875,-5.6396,-5.2863,42075000,
-3.7912,-5.6424,-5.2917,42080000,
-3.8223,-5.6470,-5.2798,42085000,
-3.7738,-5.6406,-5.2789,42090000,
-3.8205,-5.6497,-5.2835,42095000,
-3.8251,-5.6543,-5.2643,42100000,
-4.0540,-5.6552,-5.2698,42105000,
-3.7820,-5.6461,-5.2780,42110000,
-3.8013,-5.6616,-5.2625,42115000,
-3.8095,-5.6516,-5.2652,42120000,
-3.8031,-5.6506,-5.2707,42125000,
-3.8205,-5.6396,-5.2982,42130000,
-3.8022,-5.6223,-5.2698,42135000,
-3.8113,-5.6662,-5.2597,42140000,
-3.7921,-5.6488,-5.2707,42145000,
-3.8214,-5.6442,-5.2835,42150000,
-4.0137,-5.6296,-5.2872,42155000,
-3.7930,-5.6589,-5.2734,42160000,
-3.8205,-5.6506,-5.2771,42165000,
-3.8223,-5.6378,-5.2753,42170000,
-3.8461,-5.6396,-5.2661,42175000,
-3.7820,-5.6570,-5.2936,42180000,
-3.7610,-5.6580,-5.2707,42185000,
-3.7839,-5.6516,-5.2707,42190000,
-3.7482,-5.6488,-5.2890,42195000,
-3.7820,-5.6506,-5.2835,42200000,
-4.0448,-5.6653,-5.2707,42205000,
-3.8297,-5.6506,-5.2725,42210000,
-3.7564,-5.6552,-5.2798,42215000,
-3.7747,-5.6415,-5.2789,42220000,
-3.8077,-5.6580,-5.2725,42225000,
-3.8461,-5.6598,-5.2606,42230000,
-3.8013,-5.6387,-5.2753,42235000,
-3.7491,-5.6598,-5.2643,42240000,
-3.8379,-5.5838,-5.4016,42245000,
-3.8873,-5.6122,-5.2634,42250000,
-4.0430,-5.6076,-5.2698,42255000,
-3.8049,-5.6232,-5.2908,42260000,
-3.8306,-5.6287,-5.2698,42265000,
-3.8040,-5.6488,-5.2716,42270000,
-3.8882,-5.6332,-5.2725,42275000,
-3.7793,-5.6369,-5.2725,42280000,
-3.8992,-5.6277,-5.2762,42285000,
-3.8077,-5.6378,-5.2634,42290000,
-3.8068,-5.6241,-5.2744,42295000,
-3.8699,-5.6067,-5.2551,42300000,
-4.1061,-5.6561,-5.2716,42305000,
-3.8306,-5.6314,-5.2725,42310000,
-3.7866,-5.6424,-5.2634,42315000,
-3.8187,-5.6635,-5.2679,42320000,
-3.7756,-5.6662,-5.2634,42325000,
-3.7939,-5.6415,-5.2817,42330000,
-3.7729,-5.6506,-5.2679,42335000,
-3.7811,-5.6580,-5.2771,42340000,
-3.7985,-5.6351,-5.2927,42345000,
-3.7811,-5.6818,-5.2570,42350000,
-4.1006,-5.6470,-5.2817,42355000,
-3.8251,-5.6525,-5.2826,42360000,
-3.8223,-5.6488,-5.2707,42365000,
-3.8315,-5.6461,-5.2872,42370000,
-3.7866,-5.6680,-5.2698,42375000,
-3.7976,-5.6488,-5.2835,42380000,
-3.8306,-5.6534,-5.2707,42385000,
-3.8004,-5.6451,-5.2945,42390000,
-3.8123,-5.6342,-5.2698,42395000,
-3.8260,-5.6570,-5.2560,42400000,
-4.0732,-5.6268,-5.2890,42405000,
-3.7738,-5.6534,-5.2716,42410000,
-3.8086,-5.6131,-5.2679,42415000,
-3.8379,-5.6351,-5.2817,42420000,
-3.8031,-5.6635,-5.2817,42425000,
-3.7976,-5.6653,-5.2606,42430000,
-3.8278,-5.6433,-5.2789,42435000,
-3.7830,-5.6479,-5.2808,42440000,
-3.8397,-5.6424,-5.2808,42445000,
-3.7894,-5.6625,-5.2744,42450000,
-4.0585,-5.6442,-5.2844,42455000,
-3.7839,-5.6625,-5.2780,42460000,
-3.8058,-5.6561,-5.2725,42465000,
-3.8040,-5.6671,-5.2817,42470000,
-3.8434,-5.6598,-5.2679,42475000,
-3.7674,-5.6369,-5.2872,42480000,
-3.8269,-5.6497,-5.2734,42485000,
-3.8297,-5.6470,-5.2707,42490000,
-3.7619,-5.6717,-5.2707,42495000,
-3.8370,-5.6470,-5.2780,42500000,
-4.0549,-5.6497,-5.2798,42505000,
-3.7692,-5.6552,-5.2835,42510000,
-3.7683,-5.6708,-5.2872,42515000,
-3.7976,-5.6488,-5.2771,42520000,
-3.8123,-5.6580,-5.2707,42525000,
-3.7564,-5.6625,-5.2789,42530000,
-3.8104,-5.6534,-5.2670,42535000,
-3.8388,-5.6406,-5.2661,42540000,
-3.8388,-5.6525,-5.2698,42545000,
-3.8535,-5.6406,-5.2771,42550000,
-4.0247,-5.6506,-5.2725,42555000,
-3.8095,-5.6516,-5.2652,42560000,
-3.7921,-5.6442,-5.2707,42565000,
-3.7985,-5.6570,-5.2597,42570000,
-3.8278,-5.6479,-5.2798,42575000,
-3.7656,-5.6570,-5.2634,42580000,
-3.7912,-5.6396,-5.2798,42585000,
-3.7756,-5.6424,-5.2625,42590000,
-3.8205,-5.6525,-5.2744,42595000,
-3.7903,-5.6680,-5.2679,42600000,
-4.1034,-5.6470,-5.2771,42605000,
-3.8031,-5.6543,-5.2679,42610000,
-3.8004,-5.6342,-5.2780,42615000,
-3.7885,-5.6607,-5.2698,42620000,
-3.8077,-5.6589,-5.2588,42625000,
-3.7811,-5.6625,-5.2780,42630000,
-3.8205,-5.6506,-5.2826,42635000,
-3.7921,-5.6259,-5.2789,42640000,
-3.8397,-5.6342,-5.2670,42645000,
-3.8214,-5.6424,-5.2661,42650000,
-4.0851,-5.6607,-5.2661,42655000,
-3.7912,-5.6406,-5.2899,42660000,
-3.7811,-5.6543,-5.2817,42665000,
-3.8132,-5.6387,-5.2780,42670000,
-3.8068,-5.6561,-5.2707,42675000,
-3.8068,-5.6516,-5.2945,42680000,
-3.8132,-5.6442,-5.2917,42685000,
-3.8049,-5.6625,-5.2643,42690000,
-3.8086,-5.6305,-5.2762,42695000,
-3.8132,-5.6451,-5.2643,42700000,
-4.0366,-5.6296,-5.2744,42705000,
-3.7720,-5.6497,-5.2808,42710000,
-3.8196,-5.6607,-5.2597,42715000,
-3.7949,-5.6461,-5.2817,42720000,
-3.8031,-5.6287,-5.2863,42725000,
-3.7784,-5.6479,-5.2753,42730000,
-3.7857,-5.6479,-5.2826,42735000,
-3.7903,-5.6525,-5.2634,42740000,
-3.8406,-5.6406,-5.2826,42745000,
-3.8214,-5.6406,-5.2789,42750000,
-4.0787,-5.6461,-5.2826,42755000,
-3.7756,-5.6433,-5.2716,42760000,
-3.7775,-5.6442,-5.2826,42765000,
-3.7885,-5.6616,-5.2689,42770000,
-3.7958,-5.6598,-5.2679,42775000,
-3.7711,-5.6598,-5.2661,42780000,
-3.7848,-5.6607,-5.2615,42785000,
-3.7875,-5.6305,-5.2881,42790000,
-3.7756,-5.6479,-5.2744,42795000,
-3.8013,-5.6580,-5.2643,42800000,
-4.1025,-5.6406,-5.2707,42805000,
-3.7802,-5.6534,-5.2753,42810000,
-3.8086,-5.6653,-5.2707,42815000,
-3.8205,-5.6525,-5.2615,42820000,
-3.7921,-5.6360,-5.2725,42825000,
-3.7756,-5.6241,-5.2863,42830000,
-3.7903,-5.6497,-5.2835,42835000,
-3.8068,-5.6534,-5.2634,42840000,
-3.8168,-5.6461,-5.2798,42845000,
-3.7848,-5.6479,-5.2707,42850000,
-4.0714,-5.6470,-5.2844,42855000,
-3.8443,-5.6396,-5.2982,42860000,
-3.7747,-5.6378,-5.2744,42865000,
-3.8177,-5.6470,-5.2725,42870000,
-3.8113,-5.6525,-5.2762,42875000,
-3.8086,-5.6369,-5.2936,42880000,
-3.8123,-5.6433,-5.2753,42885000,
-3.8333,-5.6488,-5.2908,42890000,
-3.8168,-5.6570,-5.2808,42895000,
-3.8416,-5.6451,-5.2744,42900000,
-4.0384,-5.6671,-5.2753,42905000,
-3.7775,-5.6589,-5.2890,42910000,
-3.7939,-5.6644,-5.2753,42915000,
-3.7839,-5.6369,-5.2808,42920000,
-3.8058,-5.6415,-5.2817,42925000,
-3.8315,-5.6378,-5.2625,42930000,
-3.8113,-5.6497,-5.2798,42935000,
-3.8031,-5.6671,-5.2698,42940000,
-3.8004,-5.6461,-5.2789,42945000,
-3.8416,-5.6451,-5.2890,42950000,
-4.0155,-5.6433,-5.2771,42955000,
-3.7875,-5.6534,-5.2725,42960000,
-3.8269,-5.6433,-5.2798,42965000,
-3.8287,-5.6570,-5.2707,42970000,
-3.8095,-5.6625,-5.2798,42975000,
-3.8168,-5.6442,-5.2899,42980000,
-3.8187,-5.6433,-5.2881,42985000,
-3.7912,-5.6470,-5.2835,42990000,
-3.8425,-5.6470,-5.2771,42995000,
-3.8168,-5.6277,-5.2744,43000000,
-4.0576,-5.6543,-5.2762,43005000,
-3.8086,-5.6488,-5.2707,43010000,
-3.7939,-5.6396,-5.2835,43015000,
-3.7766,-5.6369,-5.2606,43020000,
-3.7811,-5.6616,-5.2826,43025000,
-3.7756,-5.6570,-5.2588,43030000,
-3.8113,-5.6543,-5.2716,43035000,
-3.7875,-5.6635,-5.2753,43040000,
-3.8104,-5.6250,-5.2927,43045000,
-3.8223,-5.6635,-5.2625,43050000,
-4.0421,-5.6689,-5.2707,43055000,
-3.7756,-5.6662,-5.2707,43060000,
-3.8196,-5.6332,-5.2808,43065000,
-3.8141,-5.6415,-5.2844,43070000,
-3.8141,-5.6552,-5.2725,43075000,
-3.8196,-5.6314,-5.2725,43080000,
-3.8113,-5.6598,-5.2689,43085000,
-3.8004,-5.6287,-5.2634,43090000,
-3.8104,-5.6525,-5.2634,43095000,
-3.7619,-5.6561,-5.2780,43100000,
-4.0384,-5.6497,-5.2908,43105000,
-3.7848,-5.6717,-5.2734,43110000,
-3.7967,-5.6479,-5.2853,43115000,
-3.8196,-5.6570,-5.2679,43120000,
-3.8599,-5.6451,-5.2698,43125000,
-3.8022,-5.6598,-5.2661,43130000,
-3.7976,-5.6552,-5.2652,43135000,
-3.8196,-5.6516,-5.2670,43140000,
-3.8049,-5.6589,-5.2689,43145000,
-3.8022,-5.6543,-5.2716,43150000,
-4.0356,-5.6506,-5.2835,43155000,
-3.8187,-5.6516,-5.2899,43160000,
-3.7738,-5.6607,-5.2734,43165000,
-3.7848,-5.6589,-5.2634,43170000,
-3.8040,-5.6589,-5.2652,43175000,
-3.7894,-5.6625,-5.2652,43180000,
-3.7811,-5.6625,-5.2844,43185000,
-3.8434,-5.6543,-5.2744,43190000,
-3.8315,-5.6314,-5.2817,43195000,
-3.7921,-5.6607,-5.2725,43200000,
-4.0393,-5.6708,-5.2725,43205000,
-3.7711,-5.6616,-5.2643,43210000,
-3.7784,-5.6497,-5.2753,43215000,
-3.7646,-5.6653,-5.2762,43220000,
-3.8141,-5.6671,-5.2634,43225000,
-3.8306,-5.6360,-5.2771,43230000,
-3.8251,-5.6607,-5.2734,43235000,
-3.8086,-5.6561,-5.2661,43240000,
-3.8077,-5.6396,-5.2817,43245000,
-3.8333,-5.6488,-5.2707,43250000,
-4.0649,-5.6525,-5.2817,43255000,
-3.8168,-5.6497,-5.2762,43260000,
-3.8342,-5.6342,-5.2835,43265000,
-3.7994,-5.6616,-5.2798,43270000,
-3.7820,-5.6516,-5.2780,43275000,
-3.7976,-5.6433,-5.2634,43280000,
-3.8168,-5.6570,-5.2634,43285000,
-3.8351,-5.6277,-5.2835,43290000,
-3.8278,-5.6387,-5.2844,43295000,
-3.7738,-5.6589,-5.2734,43300000,
-4.0393,-5.6699,-5.2716,43305000,
-3.8342,-5.6552,-5.2716,43310000,
-3.8278,-5.6506,-5.2725,43315000,
-3.8278,-5.6323,-5.2734,43320000,
-3.8297,-5.6561,-5.2734,43325000,
-3.7939,-5.6516,-5.2872,43330000,
-3.7939,-5.6616,-5.2734,43335000,
-3.8077,-5.6451,-5.2762,43340000,
-3.7527,-5.6708,-5.2780,43345000,
-3.8177,-5.6277,-5.2899,43350000,
-4.0714,-5.6451,-5.2863,43355000,
-3.8104,-5.6479,-5.2744,43360000,
-3.8223,-5.6561,-5.2762,43365000,
-3.8443,-5.6387,-5.2844,43370000,
-3.7701,-5.6580,-5.2707,43375000,
-3.7875,-5.6488,-5.2872,43380000,
-3.7766,-5.6653,-5.2798,43385000,
-3.8324,-5.6360,-5.2771,43390000,
-3.8132,-5.6479,-5.2707,43395000,
-3.7738,-5.6277,-5.2945,43400000,
-4.0659,-5.6351,-5.2817,43405000,
-3.7985,-5.6552,-5.2808,43410000,
-3.7958,-5.6552,-5.2753,43415000,
-3.8223,-5.6488,-5.2798,43420000,
-3.8260,-5.6589,-5.3027,43425000,
-3.8150,-5.6451,-5.2652,43430000,
-3.8535,-5.6580,-5.2570,43435000,
-3.7921,-5.6332,-5.2643,43440000,
-3.7775,-5.6790,-5.2707,43445000,
-3.7994,-5.6424,-5.2835,43450000,
-4.0320,-5.6534,-5.2707,43455000,
-3.7967,-5.6497,-5.2744,43460000,
-3.8159,-5.6470,-5.2808,43465000,
-3.8397,-5.6561,-5.2725,43470000,
-3.8013,-5.6415,-5.2945,43475000,
-3.7793,-5.6561,-5.2753,43480000,
-3.8049,-5.6378,-5.2634,43485000,
-3.7711,-5.6479,-5.2744,43490000,
-3.8214,-5.6589,-5.2771,43495000,
-3.8342,-5.6534,-5.2734,43500000,
-4.0631,-5.6415,-5.2826,43505000,
-3.8077,-5.6131,-5.2652,43510000,
-3.8260,-5.6506,-5.2826,43515000,
-3.8223,-5.6195,-5.3787,43525000,
-3.7784,-5.8246,-5.2643,43530000,
-3.8205,-5.6186,-5.2863,43535000,
-3.8873,-5.6314,-5.2560,43540000,
-3.7912,-5.6287,-5.2798,43545000,
-3.7994,-5.6442,-5.2615,43550000,
-4.0494,-5.6250,-5.2725,43555000,
-3.9725,-5.6497,-5.2679,43560000,
-3.8306,-5.6461,-5.2753,43565000,
-3.8297,-5.6552,-5.2661,43570000,
-3.7656,-5.6268,-5.2679,43575000,
-3.7820,-5.6689,-5.2634,43580000,
-3.7958,-5.6470,-5.2679,43585000,
-3.7839,-5.6589,-5.2762,43590000,
-3.8223,-5.6616,-5.2798,43595000,
-3.8104,-5.6635,-5.2744,43600000,
-4.0494,-5.6479,-5.2780,43605000,
-3.8324,-5.6488,-5.2798,43610000,
-3.7958,-5.6552,-5.2707,43615000,
-3.8141,-5.6497,-5.2670,43620000,
-3.7692,-5.6653,-5.2744,43625000,
-3.7637,-5.6543,-5.2744,43630000,
-3.8077,-5.6479,-5.2872,43635000,
-3.8342,-5.6424,-5.2734,43640000,
-3.8434,-5.6360,-5.2698,43645000,
-3.7747,-5.6525,-5.2652,43650000,
-4.1034,-5.6415,-5.2817,43655000,
-3.8443,-5.6497,-5.2789,43660000,
-3.8058,-5.6479,-5.2881,43665000,
-3.7949,-5.6506,-5.2789,43670000,
-3.8040,-5.6442,-5.2689,43675000,
-3.8434,-5.6451,-5.2771,43680000,
-3.8004,-5.6305,-5.2716,43685000,
-3.8086,-5.6406,-5.2908,43690000,
-3.8123,-5.6277,-5.2771,43695000,
-3.8187,-5.6396,-5.2679,43700000,
-4.0402,-5.6616,-5.2643,43705000,
-3.8315,-5.6479,-5.2670,43710000,
-3.8599,-5.6332,-5.2808,43715000,
-3.7756,-5.6424,-5.2716,43720000,
-3.8150,-5.6506,-5.2643,43725000,
-3.8251,-5.6433,-5.2789,43730000,
-3.8269,-5.6653,-5.2652,43735000,
-3.8187,-5.6497,-5.2625,43740000,
-3.7912,-5.6653,-5.2634,43745000,
-3.8031,-5.6635,-5.2817,43750000,
-4.0274,-5.6607,-5.2789,43755000,
-3.8086,-5.6607,-5.2606,43760000,
-3.8232,-5.6598,-5.2689,43765000,
-3.8187,-5.6580,-5.2698,43770000,
-3.8022,-5.6479,-5.2606,43775000,
-3.8049,-5.6525,-5.2771,43780000,
-3.8388,-5.6534,-5.2762,43785000,
-3.8168,-5.6470,-5.2853,43790000,
-3.7830,-5.6506,-5.2753,43795000,
-3.8425,-5.6433,-5.2762,43800000,
-4.0375,-5.6369,-5.2872,43805000,
-3.8168,-5.6635,-5.2661,43810000,
-3.7674,-5.6616,-5.2679,43815000,
-3.8068,-5.6424,-5.2963,43820000,
-3.8306,-5.6543,-5.2762,43825000,
-3.7967,-5.6616,-5.2771,43830000,
-3.7958,-5.6635,-5.2762,43835000,
-3.8104,-5.6342,-5.2780,43840000,
-3.8333,-5.6525,-5.2744,43845000,
-3.7875,-5.6635,-5.2652,43850000,
-4.1025,-5.6461,-5.2744,43855000,
-3.8260,-5.6598,-5.2762,43860000,
-3.8159,-5.6516,-5.2597,43865000,
-3.7692,-5.6625,-5.2597,43870000,
-3.8123,-5.6561,-5.2771,43875000,
-3.8132,-5.6470,-5.2744,43880000,
-3.8187,-5.6369,-5.2698,43885000,
-3.8397,-5.6314,-5.2808,43890000,
-3.7866,-5.6680,-5.2643,43895000,
-3.8242,-5.6516,-5.2826,43900000,
-4.1144,-5.6323,-5.2899,43905000,
-3.7857,-5.6644,-5.2789,43910000,
-3.8049,-5.6506,-5.2753,43915000,
-3.8022,-5.6177,-5.3027,43920000,
-3.8278,-5.6516,-5.2670,43925000,
-3.8132,-5.6351,-5.2744,43930000,
-3.7875,-5.6516,-5.2698,43935000,
-3.7656,-5.6369,-5.2698,43940000,
-3.7912,-5.6534,-5.2560,43945000,
-3.8324,-5.6644,-5.2689,43950000,
-4.0512,-5.6570,-5.2744,43955000,
-3.7573,-5.6488,-5.2707,43960000,
-3.8141,-5.6561,-5.2698,43965000,
-3.7775,-5.6598,-5.2689,43970000,
-3.7820,-5.6580,-5.2734,43975000,
-3.7866,-5.6360,-5.2835,43980000,
-3.8205,-5.6543,-5.2689,43985000,
-3.8187,-5.6662,-5.2753,43990000,
-3.7683,-5.6296,-5.2826,43995000,
-3.8177,-5.6387,-5.2936,44000000,
-4.0622,-5.6332,-5.2771,44005000,
-3.8095,-5.6543,-5.2716,44010000,
-3.8013,-5.6607,-5.2725,44015000,
-3.7775,-5.6516,-5.2863,44020000,
-3.8086,-5.6406,-5.2707,44025000,
-3.8022,-5.6461,-5.2945,44030000,
-3.7866,-5.6561,-5.2835,44035000,
-3.8205,-5.6589,-5.2634,44040000,
-3.8269,-5.6525,-5.2698,44045000,
-3.8022,-5.6479,-5.2634,44050000,
-4.0677,-5.6589,-5.2661,44055000,
-3.8004,-5.6451,-5.2661,44060000,
-3.8123,-5.6204,-5.2872,44065000,
-3.8031,-5.6552,-5.2615,44070000,
-3.7802,-5.6461,-5.2679,44075000,
-3.7885,-5.6625,-5.2707,44080000,
-3.8379,-5.6543,-5.2643,44085000,
-3.8242,-5.6360,-5.2863,44090000,
-3.7701,-5.6488,-5.2661,44095000,
-3.7875,-5.6726,-5.2945,44100000,
-4.0668,-5.6296,-5.2725,44105000,
-3.8708,-5.6369,-5.2872,44110000,
-3.8040,-5.6561,-5.2725,44115000,
-3.8617,-5.6625,-5.2789,44120000,
-3.7775,-5.6607,-5.2789,44125000,
-3.8040,-5.6543,-5.2643,44130000,
-3.8123,-5.6433,-5.2771,44135000,
-3.7885,-5.6424,-5.2753,44140000,
-3.7811,-5.6598,-5.2826,44145000,
-3.8251,-5.6406,-5.2716,44150000,
-4.1071,-5.6451,-5.2762,44155000,
-3.8315,-5.6543,-5.2771,44160000,
-3.8251,-5.6424,-5.2652,44165000,
-3.8379,-5.6387,-5.2771,44170000,
-3.8123,-5.6433,-5.2762,44175000,
-3.8150,-5.6644,-5.2643,44180000,
-3.8040,-5.6625,-5.2853,44185000,
-3.7930,-5.6625,-5.2670,44190000,
-3.7912,-5.6534,-5.2771,44195000,
-3.8022,-5.6451,-5.2789,44200000,
-4.0970,-5.6461,-5.2771,44205000,
-3.8049,-5.6406,-5.2762,44210000,
-3.8086,-5.6625,-5.2689,44215000,
-3.8150,-5.6396,-5.2936,44220000,
-3.7912,-5.6616,-5.2863,44225000,
-3.8379,-5.6406,-5.2744,44230000,
-3.8232,-5.6561,-5.2780,44235000,
-3.8562,-5.6470,-5.3137,44240000,
-3.8177,-5.6671,-5.2890,44245000,
-3.8306,-5.6396,-5.2844,44250000,
-4.0576,-5.6351,-5.2899,44255000,
-3.8086,-5.6479,-5.2762,44260000,
-3.7802,-5.6625,-5.2606,44265000,
-3.8434,-5.6607,-5.2725,44270000,
-3.8443,-5.6534,-5.2679,44275000,
-3.7894,-5.6497,-5.2615,44280000,
-3.7985,-5.6442,-5.2771,44285000,
-3.8342,-5.6570,-5.2615,44290000,
-3.8260,-5.6442,-5.2707,44295000,
-3.8123,-5.6543,-5.2716,44300000,
-4.0897,-5.6598,-5.2808,44305000,
-3.8177,-5.6442,-5.2826,44310000,
-3.8480,-5.6534,-5.2808,44315000,
-3.8159,-5.6598,-5.2707,44320000,
-3.8388,-5.6506,-5.2689,44325000,
-3.7949,-5.6543,-5.2789,44330000,
-3.7711,-5.6534,-5.2725,44335000,
-3.7692,-5.6534,-5.2753,44340000,
-3.7747,-5.6708,-5.2853,44345000,
-3.8278,-5.6479,-5.2698,44350000,
-4.0622,-5.6625,-5.2670,44355000,
-3.7646,-5.6525,-5.2789,44360000,
-3.8022,-5.6708,-5.2661,44365000,
-3.8342,-5.6671,-5.2844,44370000,
-3.8177,-5.6406,-5.2670,44375000,
-3.8269,-5.6607,-5.2872,44380000,
-3.7756,-5.6360,-5.2762,44385000,
-3.7766,-5.6387,-5.2863,44390000,
-3.8031,-5.6506,-5.2808,44395000,
-3.7994,-5.6552,-5.2853,44400000,
-4.0475,-5.6662,-5.2753,44405000,
-3.7985,-5.6488,-5.2734,44410000,
-3.8223,-5.6287,-5.2853,44415000,
-3.7994,-5.6369,-5.2707,44420000,
-3.8013,-5.6332,-5.2734,44425000,
-3.7802,-5.6589,-5.2643,44430000,
-3.8306,-5.6433,-5.2963,44435000,
-3.8058,-5.6543,-5.2762,44440000,
-3.8306,-5.6534,-5.2908,44445000,
-3.8004,-5.6662,-5.2771,44450000,
-4.0466,-5.6506,-5.2679,44455000,
-3.7903,-5.6790,-5.2744,44460000,
-3.8306,-5.6094,-5.2753,44465000,
-3.8324,-5.6479,-5.2734,44470000,
-3.8443,-5.6653,-5.2670,44475000,
-3.8058,-5.6488,-5.2679,44480000,
-3.7875,-5.6580,-5.2734,44485000,
-3.7674,-5.6561,-5.2679,44490000,
-3.8379,-5.6534,-5.2606,44495000,
-3.7775,-5.6598,-5.2762,44500000,
-4.0439,-5.6552,-5.2844,44505000,
-3.8379,-5.6607,-5.2625,44510000,
-3.8040,-5.6616,-5.2734,44515000,
-3.8562,-5.6561,-5.2734,44520000,
-3.8306,-5.6534,-5.2753,44525000,
-3.8068,-5.6113,-5.2917,44530000,
-3.7912,-5.6488,-5.2762,44535000,
-3.8351,-5.6589,-5.2707,44540000,
-3.7701,-5.6598,-5.2734,44545000,
-3.8095,-5.6534,-5.2597,44550000,
-4.0952,-5.6406,-5.2762,44555000,
-3.7784,-5.6543,-5.2698,44560000,
-3.8086,-5.6552,-5.2707,44565000,
-3.8113,-5.6433,-5.2798,44570000,
-3.8141,-5.6589,-5.2661,44575000,
-3.7848,-5.6506,-5.2780,44580000,
-3.8223,-5.6534,-5.2753,44585000,
-3.8177,-5.6680,-5.2716,44590000,
-3.8150,-5.6516,-5.2744,44595000,
-3.7839,-5.6616,-5.2872,44600000,
-4.1153,-5.6497,-5.2789,44605000,
-3.7939,-5.6763,-5.2927,44610000,
-3.8443,-5.6332,-5.2707,44615000,
-3.8104,-5.6598,-5.2625,44620000,
-3.8004,-5.6497,-5.2670,44625000,
-3.8196,-5.6635,-5.2707,44630000,
-3.8159,-5.6369,-5.2771,44635000,
-3.8123,-5.6552,-5.2579,44640000,
-3.7646,-5.6644,-5.2698,44645000,
-3.8297,-5.6607,-5.2661,44650000,
-4.1235,-5.6516,-5.2643,44655000,
-3.7949,-5.6497,-5.2707,44660000,
-3.8269,-5.6488,-5.2762,44665000,
-3.8242,-5.6506,-5.2762,44670000,
-3.7866,-5.6580,-5.2670,44675000,
-3.8718,-5.6094,-5.2789,44680000,
-3.7949,-5.6497,-5.2945,44685000,
-3.8150,-5.6442,-5.2689,44690000,
-3.8068,-5.6607,-5.2634,44695000,
-3.7701,-5.6552,-5.2734,44700000,
-4.0558,-5.5820,-5.2670,44705000,
-3.7921,-5.6415,-5.2744,44710000,
-3.8113,-5.6451,-5.2753,44715000,
-3.7949,-5.6506,-5.2808,44720000,
-3.8040,-5.6589,-5.2817,44725000,
-3.8434,-5.6433,-5.2780,44730000,
-3.8031,-5.6598,-5.2771,44735000,
-3.8022,-5.6424,-5.2734,44740000,
-3.8168,-5.6580,-5.2734,44745000,
-3.8040,-5.6607,-5.2734,44750000,
-4.1080,-5.6552,-5.2744,44755000,
-3.8287,-5.6433,-5.2762,44760000,
-3.8699,-5.6616,-5.2606,44765000,
-3.8232,-5.6433,-5.2853,44770000,
-3.8287,-5.6589,-5.2771,44775000,
-3.8379,-5.6332,-5.2917,44780000,
-3.8058,-5.6424,-5.2826,44785000,
-3.8068,-5.6561,-5.2780,44790000,
-3.7830,-5.6451,-5.2679,44795000,
-3.7811,-5.6598,-5.2707,44800000,
-3.9441,-5.6012,-5.4099,44805000,
-3.8773,-5.6470,-5.2634,44810000,
-3.7894,-5.6387,-5.2716,44815000,
-3.7839,-5.6277,-5.2725,44820000,
-3.9276,-5.6213,-5.2670,44825000,
-3.8232,-5.6497,-5.2606,44830000,
-3.8791,-5.6451,-5.2606,44835000,
-3.8699,-5.6497,-5.2606,44840000,
-3.9871,-5.6552,-5.2487,44845000,
-3.7692,-5.6424,-5.2606,44850000,
-4.0485,-5.6470,-5.2689,44855000,
-3.8132,-5.6406,-5.2588,44860000,
