CONV_VALUE (V),TIMESTAMP (us)
94.1821,28075000,
94.2873,28080000,
94.1226,28085000,
94.3011,28090000,
94.1364,28095000,
94.2324,28100000,
94.5619,28105000,
94.2279,28110000,
94.2279,28115000,
94.1638,28120000,
94.1821,28125000,
94.2691,28130000,
94.3651,28135000,
94.1775,28140000,
94.2370,28145000,
94.1272,28150000,
94.5802,28155000,
94.3102,28165000,
95.1750,28170000,
94.1318,28175000,
94.0952,28180000,
94.1592,28185000,
94.3240,28190000,
94.2873,28195000,
94.3011,28200000,
94.9691,28205000,
94.0265,28210000,
94.9966,28215000,
94.1409,28220000,
94.1775,28225000,
94.1272,28230000,
94.2736,28235000,
94.2004,28240000,
94.2462,28245000,
94.1592,28250000,
94.5482,28255000,
94.1730,28260000,
94.1318,28265000,
94.1867,28270000,
94.2507,28275000,
94.1226,28280000,
94.2141,28285000,
94.2233,28290000,
94.2233,28295000,
94.1180,28300000,
94.6305,28305000,
94.1684,28310000,
94.2096,28315000,
94.4292,28320000,
94.2462,28325000,
94.4155,28330000,
94.2187,28335000,
94.3331,28340000,
94.2965,28345000,
94.3102,28350000,
94.6809,28355000,
94.2370,28360000,
94.2873,28365000,
94.2553,28370000,
94.4200,28375000,
94.2645,28380000,
94.1775,28385000,
94.0128,28390000,
94.1043,28395000,
94.2462,28400000,
94.4429,28405000,
94.2279,28410000,
94.1364,28415000,
94.2187,28420000,
94.2553,28425000,
94.1592,28430000,
94.1547,28435000,
94.3468,28440000,
94.2919,28445000,
94.2370,28450000,
94.5573,28455000,
94.0311,28460000,
94.0677,28465000,
94.1821,28470000,
94.2691,28475000,
94.1547,28480000,
93.9854,28485000,
94.1364,28490000,
94.1455,28495000,
94.2553,28500000,
94.4978,28505000,
94.3423,28510000,
94.0769,28515000,
94.1638,28520000,
94.1547,28525000,
94.2691,28530000,
94.1547,28535000,
94.3331,28540000,
93.9899,28545000,
94.3056,28550000,
94.5802,28555000,
94.1913,28560000,
94.3560,28565000,
94.3194,28570000,
94.0631,28575000,
94.1501,28580000,
94.1135,28585000,
94.1684,28590000,
94.1455,28595000,
94.0952,28600000,
94.5482,28605000,
94.1775,28610000,
94.1592,28615000,
94.1775,28620000,
94.2553,28625000,
94.2187,28630000,
94.1821,28635000,
94.0540,28640000,
94.0448,28645000,
94.1318,28650000,
94.3651,28655000,
94.2873,28660000,
94.2553,28665000,
94.1821,28670000,
94.1821,28675000,
94.4063,28680000,
94.0769,28685000,
94.0906,28690000,
94.1547,28695000,
94.0037,28700000,
94.4750,28705000,
94.0860,28710000,
94.1592,28715000,
94.0860,28720000,
94.1547,28725000,
94.1272,28730000,
94.1318,28735000,
94.1272,28740000,
94.1592,28745000,
94.0540,28750000,
94.5527,28755000,
94.0723,28760000,
94.3423,28765000,
94.2599,28770000,
94.2828,28775000,
94.2004,28780000,
94.0769,28785000,
94.0082,28790000,
94.1592,28795000,
94.3056,28800000,
94.5253,28805000,
94.1455,28810000,
94.2279,28815000,
94.0311,28820000,
94.0769,28825000,
94.0037,28830000,
94.1089,28835000,
94.3377,28840000,
94.0586,28845000,
94.2462,28850000,
94.5207,28855000,
94.1364,28860000,
94.0265,28865000,
94.1638,28870000,
94.1409,28875000,
94.0952,28880000,
94.2965,28885000,
94.3148,28890000,
94.1089,28895000,
94.0814,28900000,
94.4750,28905000,
94.1867,28910000,
94.0952,28915000,
94.0586,28920000,
94.2782,28925000,
94.1089,28930000,
94.1272,28935000,
94.0997,28940000,
94.3011,28945000,
93.9579,28950000,
94.5344,28955000,
94.1455,28960000,
94.2096,28965000,
94.0814,28970000,
94.1272,28975000,
94.1226,28980000,
94.0997,28985000,
94.1135,28990000,
94.3194,28995000,
94.2599,29000000,
94.4566,29005000,
94.2965,29010000,
94.1867,29015000,
94.1318,29020000,
94.2324,29025000,
94.2096,29030000,
94.0860,29035000,
94.0128,29040000,
94.2736,29045000,
94.3240,29050000,
94.3056,29055000,
94.1318,29060000,
94.0677,29065000,
94.2645,29070000,
94.2187,29075000,
94.0723,29080000,
94.1730,29085000,
94.1821,29090000,
94.0082,29095000,
94.1180,29100000,
94.6122,29105000,
94.2096,29110000,
94.1958,29115000,
94.2324,29120000,
94.1409,29125000,
94.1913,29130000,
94.2828,29135000,
94.1638,29140000,
94.1638,29145000,
94.1684,29150000,
94.5161,29155000,
94.1913,29160000,
94.0586,29165000,
94.1958,29170000,
94.2279,29175000,
94.1364,29180000,
93.9716,29185000,
94.0814,29190000,
94.1364,29195000,
94.1180,29200000,
94.4704,29205000,
94.0769,29210000,
94.2187,29215000,
94.3423,29220000,
94.1638,29225000,
94.2691,29230000,
94.0403,29235000,
94.1089,29240000,
94.0906,29245000,
94.1775,29250000,
94.5527,29255000,
94.1592,29260000,
94.1501,29265000,
94.0906,29270000,
94.2919,29275000,
94.2324,29280000,
94.2096,29285000,
94.2965,29290000,
94.1043,29295000,
94.1821,29300000,
94.5893,29305000,
94.0860,29310000,
94.1775,29315000,
94.2233,29320000,
94.0403,29325000,
94.2233,29330000,
94.1501,29335000,
94.2965,29340000,
94.2004,29345000,
94.2050,29350000,
94.4338,29355000,
94.0586,29360000,
94.4429,29365000,
93.9899,29370000,
94.0997,29375000,
94.0265,29380000,
93.9899,29385000,
94.1409,29390000,
94.2416,29395000,
94.1272,29400000,
94.6259,29405000,
94.1547,29410000,
94.2279,29415000,
94.1592,29420000,
94.0403,29425000,
94.1684,29430000,
94.0906,29435000,
93.9488,29440000,
94.5344,29445000,
94.0311,29450000,
94.5344,29455000,
94.1272,29460000,
94.0860,29465000,
94.0723,29470000,
94.1135,29475000,
94.3331,29480000,
94.0769,29485000,
95.3260,29490000,
94.4155,29495000,
95.1521,29500000,
94.5527,29505000,
94.0723,29510000,
94.1592,29515000,
94.1913,29520000,
94.0448,29525000,
94.0174,29530000,
94.1043,29535000,
94.2279,29540000,
94.2187,29545000,
94.2507,29550000,
94.5253,29555000,
94.0723,29560000,
94.2233,29565000,
94.2462,29570000,
94.1913,29575000,
94.1821,29580000,
94.0540,29585000,
94.0860,29590000,
94.1821,29595000,
94.2004,29600000,
94.4704,29605000,
94.2462,29610000,
94.2919,29615000,
94.3743,29620000,
94.0631,29625000,
94.2736,29630000,
94.2965,29635000,
94.1089,29640000,
94.2416,29645000,
94.0311,29650000,
94.4795,29655000,
94.1775,29660000,
94.3285,29665000,
94.0952,29670000,
94.1775,29675000,
94.1821,29680000,
94.1409,29685000,
94.2324,29690000,
94.0586,29695000,
94.3102,29700000,
94.3560,29705000,
94.0723,29710000,
94.3194,29715000,
94.3606,29720000,
94.2507,29725000,
94.2553,29730000,
94.1821,29735000,
94.0174,29740000,
94.4566,29745000,
94.0997,29750000,
94.6031,29755000,
94.0403,29760000,
94.1638,29765000,
94.2873,29770000,
94.3331,29775000,
94.1089,29780000,
94.1501,29785000,
94.1501,29790000,
94.0677,29795000,
94.2370,29800000,
94.6076,29805000,
94.1364,29810000,
94.1501,29815000,
94.2736,29820000,
94.1501,29825000,
94.1364,29830000,
94.2096,29835000,
94.1089,29840000,
94.2187,29845000,
94.1272,29850000,
94.5619,29855000,
94.1958,29860000,
94.3011,29865000,
94.1821,29870000,
94.0723,29875000,
93.9854,29880000,
94.0174,29885000,
94.3560,29890000,
94.1592,29895000,
94.0265,29900000,
94.6168,29905000,
94.1547,29910000,
94.1501,29915000,
94.1272,29920000,
94.3651,29925000,
94.0860,29930000,
94.2141,29935000,
93.9625,29940000,
94.1135,29945000,
94.2965,29950000,
94.5527,29955000,
94.3514,29960000,
94.0677,29965000,
94.1501,29970000,
94.1318,29975000,
94.1226,29980000,
94.0723,29985000,
94.1730,29990000,
94.1958,29995000,
94.4017,30000000,
94.5390,30005000,
94.0586,30010000,
94.2096,30015000,
94.2828,30020000,
94.1089,30025000,
94.1684,30030000,
94.1867,30035000,
94.1821,30040000,
94.0540,30045000,
94.2645,30050000,
94.5161,30055000,
94.3011,30060000,
94.0494,30065000,
94.4292,30070000,
94.1180,30075000,
94.1135,30080000,
94.2645,30085000,
94.0082,30090000,
94.3148,30095000,
94.2279,30100000,
94.5344,30105000,
94.0723,30110000,
94.2050,30115000,
94.1135,30120000,
94.3011,30125000,
94.1180,30130000,
94.1913,30135000,
94.0128,30140000,
94.3285,30145000,
94.1958,30150000,
94.5070,30155000,
94.3423,30160000,
94.1592,30165000,
94.0769,30170000,
94.2004,30175000,
94.2599,30180000,
94.1180,30185000,
94.0128,30190000,
94.3560,30195000,
94.1958,30200000,
94.5527,30205000,
94.1272,30210000,
94.1958,30215000,
94.1821,30220000,
94.0769,30225000,
94.0997,30230000,
94.0769,30235000,
94.0723,30240000,
94.2645,30245000,
94.2324,30250000,
94.5116,30255000,
94.0906,30260000,
94.2736,30265000,
94.1684,30270000,
94.1547,30275000,
94.2965,30280000,
94.2416,30285000,
94.2050,30290000,
94.1409,30295000,
94.0311,30300000,
94.5573,30305000,
94.1364,30310000,
94.0814,30315000,
94.2324,30320000,
93.9991,30325000,
94.1364,30330000,
94.0906,30335000,
94.2096,30340000,
94.1043,30345000,
94.1409,30350000,
94.3926,30355000,
94.1547,30360000,
94.2050,30365000,
94.1043,30370000,
94.1684,30375000,
94.2599,30380000,
94.3789,30385000,
94.1821,30390000,
93.9899,30395000,
94.3011,30400000,
94.5710,30405000,
94.1272,30410000,
94.1730,30415000,
94.0860,30420000,
94.2553,30425000,
94.0357,30430000,
94.2919,30435000,
94.1547,30440000,
94.0814,30445000,
94.2233,30450000,
94.5390,30455000,
94.0448,30460000,
94.0952,30465000,
94.0860,30470000,
94.2965,30475000,
94.0586,30480000,
94.1455,30485000,
94.2050,30490000,
94.0677,30495000,
94.1409,30500000,
94.5756,30505000,
94.1867,30510000,
94.1913,30515000,
94.0677,30520000,
94.0311,30525000,
94.0494,30530000,
94.2599,30535000,
94.1821,30540000,
94.0265,30545000,
94.1547,30550000,
94.4521,30555000,
94.2599,30560000,
94.2370,30565000,
94.2507,30570000,
94.3285,30575000,
94.1043,30580000,
94.0082,30585000,
94.0906,30590000,
94.1135,30595000,
94.3240,30600000,
94.5619,30605000,
94.2096,30610000,
94.2141,30615000,
94.1364,30620000,
94.1272,30625000,
94.1638,30630000,
94.0723,30635000,
94.2736,30640000,
94.2736,30645000,
94.3377,30650000,
94.4887,30655000,
94.3240,30660000,
94.2370,30665000,
94.2187,30670000,
94.0265,30675000,
94.1730,30680000,
94.1775,30685000,
94.2828,30690000,
94.0403,30695000,
94.2050,30700000,
94.5024,30705000,
94.1272,30710000,
94.2050,30715000,
94.5482,30725000,
94.3743,30730000,
94.3972,30735000,
94.2004,30740000,
94.9554,30745000,
94.2736,30750000,
94.4429,30755000,
94.3560,30760000,
94.1455,30765000,
94.1318,30770000,
94.0631,30775000,
94.0952,30780000,
94.2507,30785000,
94.0997,30790000,
94.2416,30795000,
94.0677,30800000,
94.5070,30805000,
94.1180,30810000,
94.0494,30815000,
94.2645,30820000,
94.0540,30825000,
94.0540,30830000,
94.0814,30835000,
93.9991,30840000,
94.0586,30845000,
94.2416,30850000,
94.4704,30855000,
94.3240,30860000,
94.0403,30865000,
94.1364,30870000,
93.9579,30875000,
94.1455,30880000,
94.1135,30885000,
94.3423,30890000,
94.0586,30895000,
94.2233,30900000,
94.5893,30905000,
94.1592,30910000,
94.3240,30915000,
94.0952,30920000,
94.2965,30925000,
94.3651,30930000,
94.1180,30935000,
94.2828,30940000,
93.9625,30945000,
94.3606,30950000,
94.5848,30955000,
94.1318,30960000,
94.2050,30965000,
94.0494,30970000,
94.1409,30975000,
94.1409,30980000,
94.3148,30985000,
94.2141,30990000,
94.2416,30995000,
94.1364,31000000,
94.3789,31005000,
94.1043,31010000,
94.0860,31015000,
94.1135,31020000,
94.0860,31025000,
94.1775,31030000,
93.9991,31035000,
94.1089,31040000,
94.0540,31045000,
93.9762,31050000,
94.4155,31055000,
94.2416,31060000,
94.1821,31065000,
94.1226,31070000,
94.1867,31075000,
94.1547,31080000,
94.2645,31085000,
94.2645,31090000,
94.1180,31095000,
94.4429,31100000,
94.5802,31105000,
94.1318,31110000,
94.0677,31115000,
93.9854,31120000,
94.2599,31125000,
94.0769,31130000,
94.1501,31135000,
94.1547,31140000,
94.0860,31145000,
94.1638,31150000,
94.4795,31155000,
94.4887,31160000,
94.2233,31165000,
94.1180,31170000,
94.0906,31175000,
94.1272,31180000,
94.1821,31185000,
93.9625,31190000,
94.4200,31195000,
94.0997,31200000,
94.4795,31205000,
94.2187,31210000,
94.1226,31215000,
94.0860,31220000,
94.1592,31225000,
94.1043,31230000,
94.2691,31235000,
94.1638,31240000,
94.2873,31245000,
94.1501,31250000,
94.6351,31255000,
94.2782,31260000,
94.2462,31265000,
94.0357,31270000,
94.1867,31275000,
94.1592,31280000,
94.0952,31285000,
94.2599,31290000,
94.2096,31295000,
94.1501,31300000,
94.5207,31305000,
94.0769,31310000,
94.0220,31315000,
94.1775,31320000,
94.1592,31325000,
94.0997,31330000,
94.3056,31335000,
94.0128,31340000,
94.1638,31345000,
94.1638,31350000,
94.4521,31355000,
93.9854,31360000,
94.2553,31365000,
94.2050,31370000,
94.2553,31375000,
94.1318,31380000,
94.0220,31385000,
94.2050,31390000,
94.0220,31395000,
94.0677,31400000,
94.5344,31405000,
94.1592,31410000,
94.1501,31415000,
94.2736,31420000,
94.2599,31425000,
94.1821,31430000,
94.0311,31435000,
94.1592,31440000,
94.0265,31445000,
94.2141,31450000,
94.7495,31455000,
94.3423,31460000,
94.1135,31465000,
94.2965,31470000,
94.1547,31475000,
94.1089,31480000,
94.1043,31485000,
94.0220,31490000,
94.3468,31495000,
94.3194,31500000,
94.5710,31505000,
94.1958,31510000,
94.0952,31515000,
94.1318,31520000,
94.1409,31525000,
94.2324,31530000,
94.3651,31535000,
94.2507,31540000,
94.1958,31545000,
94.2507,31550000,
94.3651,31555000,
94.4383,31560000,
94.1455,31565000,
94.2416,31570000,
94.1272,31575000,
94.2233,31580000,
94.1409,31585000,
94.0494,31590000,
93.9854,31595000,
94.3194,31600000,
94.4887,31605000,
94.1775,31610000,
94.1592,31615000,
94.3834,31620000,
94.0174,31625000,
94.2919,31630000,
94.2553,31635000,
94.1958,31640000,
94.2965,31645000,
94.0311,31650000,
94.4109,31655000,
94.1592,31660000,
94.2096,31665000,
94.2370,31670000,
94.2645,31675000,
94.2279,31680000,
94.3514,31685000,
94.1730,31690000,
94.1547,31695000,
94.1180,31700000,
94.5344,31705000,
94.1089,31710000,
94.2553,31715000,
94.2553,31720000,
94.3056,31725000,
94.1867,31730000,
94.2004,31735000,
94.2004,31740000,
94.2370,31745000,
94.1089,31750000,
94.6580,31755000,
94.0220,31760000,
94.0677,31765000,
94.1913,31770000,
94.0220,31775000,
94.0860,31780000,
94.1592,31785000,
94.2370,31790000,
94.0448,31795000,
94.1043,31800000,
94.6580,31805000,
94.0403,31810000,
94.4200,31815000,
94.1043,31820000,
94.1501,31825000,
94.0997,31830000,
94.1455,31835000,
94.2599,31840000,
94.2782,31845000,
94.0357,31850000,
94.5207,31855000,
94.0540,31860000,
94.1364,31865000,
93.9945,31870000,
94.2736,31875000,
94.0860,31880000,
94.1867,31885000,
94.1135,31890000,
94.1730,31895000,
94.3331,31900000,
94.5207,31905000,
94.1592,31910000,
94.1180,31915000,
94.2645,31920000,
94.3240,31925000,
94.2096,31930000,
94.2599,31935000,
94.1638,31940000,
94.0174,31945000,
94.1867,31950000,
94.5710,31955000,
94.0448,31960000,
94.3468,31965000,
94.3377,31970000,
94.3011,31975000,
94.0997,31980000,
94.2416,31985000,
94.2828,31990000,
94.0997,31995000,
94.1958,32000000,
94.3514,32005000,
94.0631,32010000,
94.1913,32015000,
94.2187,32020000,
94.1501,32025000,
94.2096,32030000,
94.3285,32035000,
94.1775,32040000,
94.1272,32045000,
94.1958,32050000,
95.0835,32055000,
94.3102,32060000,
95.0744,32065000,
94.9554,32070000,
94.5619,32075000,
94.3194,32080000,
94.2370,32085000,
95.2574,32090000,
94.3514,32095000,
94.3011,32100000,
95.1979,32105000,
94.6809,32110000,
94.1089,32115000,
94.7586,32120000,
94.4658,32125000,
94.2599,32130000,
94.0448,32135000,
94.1364,32140000,
94.1043,32145000,
93.9533,32150000,
94.4704,32155000,
94.2553,32160000,
94.2873,32165000,
94.1638,32170000,
93.9899,32175000,
94.0769,32180000,
94.1867,32185000,
94.1455,32190000,
94.1180,32195000,
94.1867,32200000,
94.4612,32205000,
94.2645,32210000,
94.1547,32215000,
94.1272,32220000,
94.1821,32225000,
94.2004,32230000,
94.2370,32235000,
94.3102,32240000,
94.1867,32245000,
94.1913,32250000,
94.5665,32255000,
94.1272,32260000,
94.1821,32265000,
94.1501,32270000,
93.9945,32275000,
94.4200,32280000,
94.2416,32285000,
94.1455,32290000,
94.2553,32295000,
93.9533,32300000,
94.4246,32305000,
94.1089,32310000,
94.4521,32315000,
94.2096,32320000,
94.3331,32325000,
94.2279,32330000,
94.0952,32335000,
94.0631,32340000,
94.1684,32345000,
93.9030,32350000,
94.5207,32355000,
94.1958,32360000,
94.1318,32365000,
94.0220,32370000,
94.1272,32375000,
94.3789,32380000,
94.0769,32385000,
94.3194,32390000,
94.1638,32395000,
94.2050,32400000,
94.4475,32405000,
94.1135,32410000,
94.1272,32415000,
94.1455,32420000,
94.1684,32425000,
94.1318,32430000,
94.1226,32435000,
94.2645,32440000,
93.9533,32445000,
94.1180,32450000,
94.5939,32455000,
94.2370,32460000,
94.1226,32465000,
94.0311,32470000,
94.1180,32475000,
94.1226,32480000,
94.0860,32485000,
94.4109,32490000,
94.1547,32495000,
94.1180,32500000,
94.6259,32505000,
94.1364,32510000,
94.1958,32515000,
93.9350,32520000,
94.3423,32525000,
94.2828,32530000,
94.3834,32535000,
94.1913,32540000,
94.1180,32545000,
94.2370,32550000,
94.3926,32555000,
94.0723,32560000,
94.0769,32565000,
94.2919,32570000,
94.0494,32575000,
94.3468,32580000,
94.1821,32585000,
94.1226,32590000,
94.0769,32595000,
94.2919,32600000,
94.5116,32605000,
94.0952,32610000,
93.9854,32615000,
94.0586,32620000,
94.1272,32625000,
94.2507,32630000,
94.1364,32635000,
93.9991,32640000,
94.1043,32645000,
94.2004,32650000,
94.5161,32655000,
94.0952,32660000,
94.2324,32665000,
94.1867,32670000,
94.1638,32675000,
94.0677,32680000,
94.2553,32685000,
94.0448,32690000,
94.2141,32695000,
94.1501,32700000,
94.4658,32705000,
94.0860,32710000,
94.5893,32715000,
94.3102,32720000,
94.1684,32725000,
94.3148,32730000,
94.2965,32735000,
94.1775,32740000,
94.0540,32745000,
94.1409,32750000,
94.5299,32755000,
94.2233,32760000,
94.0952,32765000,
94.0586,32770000,
94.1867,32775000,
94.2233,32780000,
94.2691,32785000,
94.0037,32790000,
94.2416,32795000,
94.1592,32800000,
94.3834,32805000,
94.2691,32810000,
94.0906,32815000,
94.0860,32820000,
94.1364,32825000,
94.4246,32830000,
94.1226,32835000,
94.1135,32840000,
94.1043,32845000,
94.2324,32850000,
94.4933,32855000,
94.0540,32860000,
94.2233,32865000,
94.2004,32870000,
94.0769,32875000,
94.2416,32880000,
94.1409,32885000,
94.1638,32890000,
94.1821,32895000,
94.1180,32900000,
94.6580,32905000,
94.3651,32910000,
94.0814,32915000,
94.1318,32920000,
94.2233,32925000,
94.2645,32930000,
94.2736,32935000,
93.9854,32940000,
94.2462,32945000,
94.1592,32950000,
94.6076,32955000,
94.1455,32960000,
94.1821,32965000,
94.1409,32970000,
94.2233,32975000,
94.1135,32980000,
94.2507,32985000,
94.1775,32990000,
94.0082,32995000,
93.9625,33000000,
94.6259,33005000,
94.2919,33010000,
93.9991,33015000,
94.0540,33020000,
94.1180,33025000,
94.1547,33030000,
94.1730,33035000,
94.4017,33040000,
94.1135,33045000,
94.1455,33050000,
94.4521,33055000,
94.0952,33060000,
94.0723,33065000,
94.2324,33070000,
94.1958,33075000,
94.1089,33080000,
94.3011,33085000,
94.1501,33090000,
94.2187,33095000,
94.1089,33100000,
94.3560,33105000,
94.0220,33110000,
94.2279,33115000,
94.1272,33120000,
94.1272,33125000,
94.1958,33130000,
93.9442,33135000,
94.3102,33140000,
94.1547,33145000,
94.0357,33150000,
94.5482,33155000,
94.1821,33160000,
94.2919,33165000,
94.1821,33170000,
93.9716,33175000,
94.2462,33180000,
94.1592,33185000,
94.1958,33190000,
94.1364,33195000,
94.3514,33200000,
94.4612,33205000,
94.1409,33210000,
94.0311,33215000,
94.0860,33220000,
94.2050,33225000,
94.1272,33230000,
94.1272,33235000,
94.1043,33240000,
94.1775,33245000,
93.9854,33250000,
94.4566,33255000,
94.1592,33260000,
94.1089,33265000,
94.1547,33270000,
94.2599,33275000,
94.6580,33285000,
94.9874,33290000,
94.4383,33295000,
94.9554,33300000,
93.5919,33305000,
93.9671,33310000,
94.2279,33315000,
94.4292,33320000,
94.8502,33325000,
94.3056,33330000,
92.7225,33335000,
94.8776,33340000,
94.3514,33345000,
94.4795,33350000,
94.7769,33355000,
94.9279,33360000,
94.2599,33365000,
94.2507,33370000,
93.9854,33375000,
94.1913,33380000,
94.4246,33385000,
94.0128,33390000,
94.2691,33395000,
94.7815,33400000,
94.5070,33405000,
94.9554,33410000,
94.1180,33415000,
94.1638,33420000,
94.4887,33425000,
94.3514,33430000,
94.0814,33435000,
94.2324,33440000,
93.9579,33445000,
94.1775,33450000,
95.0972,33455000,
94.2736,33460000,
95.1384,33465000,
94.0769,33470000,
93.8572,33475000,
94.2599,33480000,
93.1068,33485000,
95.3260,33490000,
94.6214,33495000,
94.4978,33500000,
94.6305,33505000,
94.5436,33510000,
94.2233,33515000,
94.1547,33520000,
94.8090,33525000,
94.4704,33530000,
95.1155,33535000,
93.6010,33540000,
94.3926,33545000,
94.5253,33550000,
94.4978,33555000,
94.7312,33560000,
94.8959,33565000,
94.2004,33570000,
94.1821,33575000,
94.7815,33580000,
93.8206,33585000,
94.2507,33590000,
94.1684,33595000,
94.0860,33600000,
94.7358,33605000,
94.2691,33610000,
94.0082,33615000,
94.2416,33620000,
94.1867,33625000,
94.2736,33630000,
93.9533,33635000,
94.3560,33640000,
94.0906,33645000,
94.2553,33650000,
94.5619,33655000,
94.1272,33660000,
94.1180,33665000,
94.1409,33670000,
94.2645,33675000,
94.1089,33680000,
93.9854,33685000,
94.1775,33690000,
94.2004,33695000,
94.0586,33700000,
94.5070,33705000,
94.2736,33710000,
94.1592,33715000,
94.1958,33720000,
94.1684,33725000,
94.1043,33730000,
94.1501,33735000,
94.1135,33740000,
94.2050,33745000,
94.0037,33750000,
94.6214,33755000,
94.1318,33760000,
93.9671,33765000,
94.1089,33770000,
94.0952,33775000,
94.2050,33780000,
94.2324,33785000,
94.1409,33790000,
94.2645,33795000,
94.1043,33800000,
94.5207,33805000,
94.1913,33810000,
94.1730,33815000,
94.1501,33820000,
94.2324,33825000,
94.2553,33830000,
94.3148,33835000,
94.2736,33840000,
94.1638,33845000,
94.0997,33850000,
94.4704,33855000,
94.2691,33860000,
94.3148,33865000,
94.1775,33870000,
94.3560,33875000,
94.2828,33880000,
94.1226,33885000,
94.0265,33890000,
94.0677,33895000,
94.1684,33900000,
94.5756,33905000,
94.0814,33910000,
94.1592,33915000,
94.2782,33920000,
94.1684,33925000,
93.9991,33930000,
94.3423,33935000,
94.2050,33940000,
94.2462,33945000,
94.2233,33950000,
94.4750,33955000,
94.1592,33960000,
94.2187,33965000,
94.0586,33970000,
94.4566,33975000,
94.4200,33980000,
94.4246,33985000,
94.2370,33990000,
94.3377,33995000,
93.9808,34000000,
94.5756,34005000,
94.2873,34010000,
94.2782,34015000,
94.2233,34020000,
94.1730,34025000,
94.1684,34030000,
94.2324,34035000,
94.0860,34040000,
94.2096,34045000,
94.4063,34050000,
94.6626,34055000,
94.2828,34060000,
94.1867,34065000,
94.0128,34070000,
94.2096,34075000,
94.2370,34080000,
94.1547,34085000,
94.1364,34090000,
94.0494,34095000,
94.3285,34100000,
94.2828,34105000,
94.1180,34110000,
94.3194,34115000,
94.2141,34120000,
94.1501,34125000,
94.1135,34130000,
94.1958,34135000,
94.1867,34140000,
94.1638,34145000,
94.3148,34150000,
94.4017,34155000,
94.0540,34160000,
94.1821,34165000,
94.2782,34170000,
94.1364,34175000,
94.1638,34180000,
94.1913,34185000,
94.2507,34190000,
93.9899,34195000,
94.3834,34200000,
94.5939,34205000,
94.0906,34210000,
94.1180,34215000,
94.2553,34220000,
94.3011,34225000,
94.2462,34230000,
94.2233,34235000,
94.0220,34240000,
94.3240,34245000,
94.1135,34250000,
94.4841,34255000,
94.3102,34260000,
94.1867,34265000,
94.1547,34270000,
94.1592,34275000,
94.1135,34280000,
94.0860,34285000,
94.2370,34290000,
94.0403,34295000,
94.0037,34300000,
94.5390,34305000,
94.1364,34310000,
94.1592,34315000,
94.1043,34320000,
94.0311,34325000,
94.2279,34330000,
94.2462,34335000,
94.0860,34340000,
94.2507,34345000,
94.1547,34350000,
94.5024,34355000,
94.1501,34360000,
94.1318,34365000,
94.0677,34370000,
94.1730,34375000,
94.3377,34380000,
94.2279,34385000,
93.9945,34390000,
94.1730,34395000,
94.0220,34400000,
94.5756,34405000,
94.1272,34410000,
94.0860,34415000,
94.2233,34420000,
94.1226,34425000,
94.2553,34430000,
94.3240,34435000,
94.1409,34440000,
94.0448,34445000,
94.1684,34450000,
94.4704,34455000,
94.2782,34460000,
94.3651,34465000,
94.0769,34470000,
94.1684,34475000,
94.1821,34480000,
94.1272,34485000,
94.1272,34490000,
94.1226,34495000,
94.2324,34500000,
94.4750,34505000,
94.1821,34510000,
94.1867,34515000,
94.1592,34520000,
94.1226,34525000,
94.1364,34530000,
94.2645,34535000,
94.1592,34540000,
94.2462,34545000,
94.0540,34550000,
94.5665,34555000,
94.2965,34560000,
94.2965,34565000,
95.1613,34570000,
94.3972,34575000,
94.2279,34580000,
94.8044,34585000,
94.1135,34590000,
94.3926,34595000,
93.4500,34600000,
94.3697,34605000,
95.1293,34610000,
93.9213,34615000,
94.2645,34620000,
94.6076,34625000,
94.3514,34630000,
94.3743,34635000,
94.5619,34640000,
94.6259,34645000,
94.7952,34650000,
95.2894,34655000,
95.1933,34660000,
94.5390,34665000,
94.6992,34670000,
94.1913,34675000,
94.5253,34680000,
94.0540,34685000,
94.4109,34690000,
93.7291,34695000,
94.0037,34700000,
94.6992,34705000,
95.0927,34710000,
94.0723,34715000,
94.4292,34720000,
94.2187,34725000,
94.4429,34730000,
94.6809,34735000,
94.2462,34740000,
93.5781,34745000,
94.0997,34750000,
94.5344,34755000,
94.9005,34760000,
94.5161,34765000,
94.2645,34770000,
94.0494,34775000,
94.0586,34780000,
94.4429,34785000,
94.6259,34790000,
94.0357,34795000,
93.9579,34800000,
94.3331,34805000,
93.9991,34810000,
94.3468,34815000,
94.2691,34820000,
94.6214,34825000,
94.3834,34830000,
94.4612,34835000,
94.6671,34840000,
94.3560,34845000,
94.4612,34850000,
94.7220,34855000,
94.7998,34860000,
94.2782,34865000,
94.4750,34870000,
94.3240,34875000,
94.0860,34880000,
94.2050,34885000,
94.3423,34890000,
94.1135,34895000,
94.1364,34900000,
94.5482,34905000,
94.2370,34910000,
94.1730,34915000,
94.2599,34920000,
94.1730,34925000,
94.2828,34930000,
94.0952,34935000,
94.1455,34940000,
94.2233,34945000,
94.1684,34950000,
94.5665,34955000,
94.2050,34960000,
94.2370,34965000,
94.1226,34970000,
93.9991,34975000,
94.2416,34980000,
94.2416,34985000,
94.1730,34990000,
94.2187,34995000,
94.1684,35000000,
94.3926,35005000,
94.1867,35010000,
94.2279,35015000,
94.2233,35020000,
94.0265,35025000,
94.2324,35030000,
94.1455,35035000,
94.2553,35040000,
94.1272,35045000,
94.2462,35050000,
94.5070,35055000,
94.1180,35060000,
94.0265,35065000,
94.1089,35070000,
